





   Tabela 4.3.11 - Produtos Sujeitos a Alíquotas por Unidade de Medida de
   Produto: Incidência Monofásica ou por Pauta (Bebidas Frias) - (CST 03 e
   04)


|      |Descrição do Produto     |NCM                  |Unidade  |Alíquotas          |Início de |Término de|
|Código|                         |                     |de Medida|em Reais           |Escrituraç|Escrituraç|
|      |                         |                     |         |                   |ão        |ão        |
|      |                         |                     |         |                   |Mês/Ano   |Mês/Ano   |
|      |                         |                     |         |PIS/PASEP|COFINS   |          |          |
|930   |03                       |2202.10.00           |Litro    |0,0111   |0,0530   |04/04/2011|30/09/2012|
|930   |04                       |2202.10.00           |Litro    |0,0116   |0,0552   |04/04/2011|30/09/2012|
|930   |05                       |2202.10.00           |Litro    |0,0123   |0,0584   |04/04/2011|30/09/2012|
|930   |06                       |2202.10.00           |Litro    |0,0129   |0,0615   |04/04/2011|30/09/2012|
|930   |07                       |2202.10.00           |Litro    |0,0135   |0,0645   |04/04/2011|30/09/2012|
|930   |08                       |2202.10.00           |Litro    |0,0142   |0,0678   |04/04/2011|30/09/2012|
|930   |09                       |2202.10.00           |Litro    |0,0150   |0,0714   |04/04/2011|30/09/2012|
|930   |10                       |2202.10.00           |Litro    |0,0158   |0,0753   |04/04/2011|30/09/2012|
|930   |11                       |2202.10.00           |Litro    |0,0167   |0,0795   |04/04/2011|30/09/2012|
|930   |12                       |2202.10.00           |Litro    |0,0177   |0,0841   |04/04/2011|30/09/2012|
|930   |13                       |2202.10.00           |Litro    |0,0184   |0,0875   |04/04/2011|30/09/2012|
|930   |14                       |2202.10.00           |Litro    |0,0189   |0,0897   |04/04/2011|30/09/2012|
|930   |15                       |2202.10.00           |Litro    |0,0203   |0,0965   |04/04/2011|30/09/2012|
|930   |16                       |2202.10.00           |Litro    |0,0212   |0,1007   |04/04/2011|30/09/2012|
|930   |17                       |2202.10.00           |Litro    |0,0225   |0,1070   |04/04/2011|30/09/2012|
|930   |18                       |2202.10.00           |Litro    |0,0234   |0,1113   |04/04/2011|30/09/2012|
|930   |19                       |2202.10.00           |Litro    |0,0247   |0,1174   |04/04/2011|30/09/2012|
|930   |20                       |2202.10.00           |Litro    |0,0258   |0,1229   |04/04/2011|30/09/2012|
|930   |21                       |2202.10.00           |Litro    |0,0273   |0,1300   |04/04/2011|30/09/2012|
|930   |22                       |2202.10.00           |Litro    |0,0290   |0,1378   |04/04/2011|30/09/2012|
